Voter_A,Voter_B,Voter_C,Voter_D,Voter_E,VP_1,VP_2,VP_3,Status Quo,Policy Decision,Total Euclidean Distance,Total Manhattan Distance,Distance first dimension,Distance second dimension,Distance third dimension,Number of dimensions,Number of VPs,Model,Optimization?
"(1.0, 3.0, 4.5)","(4.0, 2.5, 3.5)","(3.0, 6.0, 2.0)","(2.0, 4.5, 2.5)","(2.5, 3.5, 5.0)","(1.0, 3.0, 4.5)","(3.0, 6.0, 2.0)","(2.5, 3.5, 5.0)","(5.0, 4.5, 4.0)","(3.5, 3.0, 3.0)",2.345207879911715,4.0,1.5,1.5,1.0,3,3,history,0
"(1.0, 3.0, 4.5)","(4.0, 2.5, 3.5)","(3.0, 6.0, 2.0)","(2.0, 4.5, 2.5)","(2.5, 3.5, 5.0)","(1.0, 3.0, 4.5)","(3.0, 6.0, 2.0)","(2.5, 3.5, 5.0)","(2.434881432445656, 1.934881432445656, 1.934881432445656)","(3.5, 2.5, 3.5)",1.9757106794384274,3.1953557026630319,1.065118567554344,0.565118567554344,1.565118567554344,3,3,history,0
"(1.0, 3.0, 4.5)","(4.0, 2.5, 3.5)","(3.0, 6.0, 2.0)","(2.0, 4.5, 2.5)","(2.5, 3.5, 5.0)","(1.0, 3.0, 4.5)","(3.0, 6.0, 2.0)","(2.5, 3.5, 5.0)","(2.9560704179795736, 1.9560704179795736, 2.9560704179795736)","(3.5, 2.5, 4.0)",1.296729637438419,2.1317887460612792,0.5439295820204264,0.5439295820204264,1.0439295820204264,3,3,history,0
"(1.0, 3.0, 4.5)","(4.0, 2.5, 3.5)","(3.0, 6.0, 2.0)","(2.0, 4.5, 2.5)","(2.5, 3.5, 5.0)","(1.0, 3.0, 4.5)","(3.0, 6.0, 2.0)","(2.5, 3.5, 5.0)","(2.44987137180226, 1.44987137180226, 2.94987137180226)","(3.5, 2.5, 4.0)",1.818876138521093,3.15038588459322,1.05012862819774,1.05012862819774,1.05012862819774,3,3,history,0
"(1.0, 3.0, 4.5)","(4.0, 2.5, 3.5)","(3.0, 6.0, 2.0)","(2.0, 4.5, 2.5)","(2.5, 3.5, 5.0)","(1.0, 3.0, 4.5)","(3.0, 6.0, 2.0)","(2.5, 3.5, 5.0)","(2.6267771450364883, 1.6267771450364883, 3.1267771450364883)","(3.0, 2.5, 3.5)",1.0203473689704186,1.6196685648905351,0.3732228549635117,0.8732228549635117,0.3732228549635117,3,3,history,0
"(1.0, 3.0, 4.5)","(4.0, 2.5, 3.5)","(3.0, 6.0, 2.0)","(2.0, 4.5, 2.5)","(2.5, 3.5, 5.0)","(1.0, 3.0, 4.5)","(3.0, 6.0, 2.0)","(2.5, 3.5, 5.0)","(2.28495329684899, 1.78495329684899, 2.78495329684899)","(3.0, 2.5, 3.5)",1.23849721964217,2.1451401094530298,0.7150467031510099,0.7150467031510099,0.7150467031510099,3,3,history,0
"(1.0, 3.0, 4.5)","(4.0, 2.5, 3.5)","(3.0, 6.0, 2.0)","(2.0, 4.5, 2.5)","(2.5, 3.5, 5.0)","(1.0, 3.0, 4.5)","(3.0, 6.0, 2.0)","(2.5, 3.5, 5.0)","(1.877614981113534, 1.377614981113534, 2.377614981113534)","(3.5, 2.5, 3.5)",2.2697201172719037,3.867155056659398,1.622385018886466,1.122385018886466,1.1223850188864661,3,3,history,0
"(1.0, 3.0, 4.5)","(4.0, 2.5, 3.5)","(3.0, 6.0, 2.0)","(2.0, 4.5, 2.5)","(2.5, 3.5, 5.0)","(1.0, 3.0, 4.5)","(3.0, 6.0, 2.0)","(2.5, 3.5, 5.0)","(2.900193728088689, 1.9001937280886891, 2.900193728088689)","(3.5, 2.5, 4.0)",1.3889236708270714,2.2994188157339326,0.5998062719113109,0.5998062719113109,1.0998062719113109,3,3,history,0
"(1.0, 3.0, 4.5)","(4.0, 2.5, 3.5)","(3.0, 6.0, 2.0)","(2.0, 4.5, 2.5)","(2.5, 3.5, 5.0)","(1.0, 3.0, 4.5)","(3.0, 6.0, 2.0)","(2.5, 3.5, 5.0)","(2.462015632140545, 1.4620156321405449, 2.962015632140545)","(3.5, 2.5, 4.0)",1.7978416625948397,3.1139531035783654,1.0379843678594551,1.0379843678594551,1.0379843678594551,3,3,history,0
"(1.0, 3.0, 4.5)","(4.0, 2.5, 3.5)","(3.0, 6.0, 2.0)","(2.0, 4.5, 2.5)","(2.5, 3.5, 5.0)","(1.0, 3.0, 4.5)","(3.0, 6.0, 2.0)","(2.5, 3.5, 5.0)","(2.159490307708568, 1.1594903077085676, 2.659490307708568)","(3.5, 2.5, 3.5)",2.0737379325966865,3.5215290768742964,1.3405096922914321,1.3405096922914324,0.8405096922914321,3,3,history,0
