Voter_A,Voter_B,Voter_C,Voter_D,Voter_E,VP_1,VP_2,VP_3,Status Quo,Policy Decision,Total Euclidean Distance,Total Manhattan Distance,Distance first dimension,Distance second dimension,Distance third dimension,Number of dimensions,Number of VPs,Model,Optimization?
"(1.0, 3.0)","(4.0, 2.5)","(3.0, 6.0)","(2.0, 4.5)","(2.5, 3.5)","(1.0, 3.0)",NA,NA,"(5.0, 4.5)","(4.0, 2.5)",2.23606797749979,3.0,1.0,2.0,2.23606797749979,2,1,history,0
"(1.0, 3.0)","(4.0, 2.5)","(3.0, 6.0)","(2.0, 4.5)","(2.5, 3.5)","(1.0, 3.0)",NA,NA,"(2.775673926855805, 1.2756739268558046)","(3.4000000000000004, 2.5)",1.3743206972858764,1.8486521462883909,0.6243260731441955,1.2243260731441954,1.3743206972858764,2,1,history,0
"(1.0, 3.0)","(4.0, 2.5)","(3.0, 6.0)","(2.0, 4.5)","(2.5, 3.5)","(1.0, 3.0)",NA,NA,"(2.1308927084492897, 1.2308927084492893)","(3.0, 2.5)",1.5381745030047116,2.138214583101421,0.8691072915507103,1.2691072915507107,1.5381745030047116,2,1,history,0
"(1.0, 3.0)","(4.0, 2.5)","(3.0, 6.0)","(2.0, 4.5)","(2.5, 3.5)","(1.0, 3.0)",NA,NA,"(2.2117958956266315, 1.7117958956266315)","(2.7, 2.6)",1.0135333139826737,1.3764082087467373,0.4882041043733687,0.8882041043733686,1.0135333139826737,2,1,history,0
"(1.0, 3.0)","(4.0, 2.5)","(3.0, 6.0)","(2.0, 4.5)","(2.5, 3.5)","(1.0, 3.0)",NA,NA,"(1.471186774939037, 1.371186774939037)","(2.6, 2.5)",1.5963829722673268,2.2576264501219261,1.128813225060963,1.128813225060963,1.5963829722673268,2,1,history,0
"(1.0, 3.0)","(4.0, 2.5)","(3.0, 6.0)","(2.0, 4.5)","(2.5, 3.5)","(1.0, 3.0)",NA,NA,"(1.7035234317188255, 1.6035234317188254)","(2.5, 2.6)",1.275672557890301,1.7929531365623492,0.7964765682811745,0.9964765682811747,1.275672557890301,2,1,history,0
"(1.0, 3.0)","(4.0, 2.5)","(3.0, 6.0)","(2.0, 4.5)","(2.5, 3.5)","(1.0, 3.0)",NA,NA,"(1.7143185342019251, 1.8143185342019252)","(2.3000000000000003, 2.6)",0.9799582363947932,1.37136293159615,0.5856814657980751,0.7856814657980749,0.9799582363947932,2,1,history,0
"(1.0, 3.0)","(4.0, 2.5)","(3.0, 6.0)","(2.0, 4.5)","(2.5, 3.5)","(1.0, 3.0)",NA,NA,"(1.3868344846002494, 1.6868344846002492)","(2.3000000000000003, 2.6)",1.291411056569745,1.8263310307995018,0.9131655153997509,0.9131655153997509,1.291411056569745,2,1,history,0
"(1.0, 3.0)","(4.0, 2.5)","(3.0, 6.0)","(2.0, 4.5)","(2.5, 3.5)","(1.0, 3.0)",NA,NA,"(1.0677445342697105, 1.3677445342697103)","(2.6, 2.7)",2.03044611803135,2.8645109314605794,1.5322554657302896,1.3322554657302899,2.03044611803135,2,1,history,0
"(1.0, 3.0)","(4.0, 2.5)","(3.0, 6.0)","(2.0, 4.5)","(2.5, 3.5)","(1.0, 3.0)",NA,NA,"(1.4484895236745383, 1.5484895236745384)","(2.5, 2.8000000000000003)",1.6346108876960852,2.3030209526509235,1.0515104763254617,1.2515104763254619,1.6346108876960852,2,1,history,0
"(1.0, 3.0)","(4.0, 2.5)","(3.0, 6.0)","(2.0, 4.5)","(2.5, 3.5)","(1.0, 3.0)",NA,NA,"(1.6157989998751692, 1.9157989998751694)","(2.2, 2.7)",0.977886505246717,1.3684020002496617,0.584201000124831,0.7842010001248307,0.977886505246717,2,1,history,0
"(1.0, 3.0)","(4.0, 2.5)","(3.0, 6.0)","(2.0, 4.5)","(2.5, 3.5)","(1.0, 3.0)",NA,NA,"(1.5464171090709182, 2.0464171090709184)","(2.0, 2.6)",0.7156755242936443,1.0071657818581634,0.4535828909290818,0.5535828909290816,0.7156755242936443,2,1,history,0
"(1.0, 3.0)","(4.0, 2.5)","(3.0, 6.0)","(2.0, 4.5)","(2.5, 3.5)","(1.0, 3.0)",NA,NA,"(1.4104013299697526, 2.0104013299697527)","(2.0, 2.7)",0.9072887728881707,1.2791973400604948,0.5895986700302474,0.6895986700302474,0.9072887728881707,2,1,history,0
"(1.0, 3.0)","(4.0, 2.5)","(3.0, 6.0)","(2.0, 4.5)","(2.5, 3.5)","(1.0, 3.0)",NA,NA,"(1.1046427519153004, 1.8046427519153005)","(2.1, 2.6)",1.274099369513859,1.7907144961693993,0.9953572480846997,0.7953572480846995,1.274099369513859,2,1,history,0
"(1.0, 3.0)","(4.0, 2.5)","(3.0, 6.0)","(2.0, 4.5)","(2.5, 3.5)","(1.0, 3.0)",NA,NA,"(1.2640547299772669, 1.7640547299772669)","(2.2, 2.7)",1.3236264945050982,1.8718905400454666,0.9359452700227333,0.9359452700227333,1.3236264945050982,2,1,history,0
"(1.0, 3.0)","(4.0, 2.5)","(3.0, 6.0)","(2.0, 4.5)","(2.5, 3.5)","(1.0, 3.0)",NA,NA,"(0.6893605333007844, 1.1893605333007844)","(2.8000000000000003, 2.7)",2.5955405134071095,3.6212789333984317,2.110639466699216,1.5106394666992158,2.5955405134071095,2,1,history,0
"(1.0, 3.0)","(4.0, 2.5)","(3.0, 6.0)","(2.0, 4.5)","(2.5, 3.5)","(1.0, 3.0)",NA,NA,"(2.3288038245025158, 2.2288038245025157)","(2.5, 2.7)",0.5013321915740317,0.64239235099496872,0.17119617549748423,0.4711961754974845,0.5013321915740317,2,1,history,0
"(1.0, 3.0)","(4.0, 2.5)","(3.0, 6.0)","(2.0, 4.5)","(2.5, 3.5)","(1.0, 3.0)",NA,NA,"(1.4086438202161888, 1.608643820216189)","(2.4000000000000004, 2.7)",1.4743966177212517,2.0827123595676227,0.9913561797838115,1.0913561797838112,1.4743966177212517,2,1,history,0
"(1.0, 3.0)","(4.0, 2.5)","(3.0, 6.0)","(2.0, 4.5)","(2.5, 3.5)","(1.0, 3.0)",NA,NA,"(1.3355628661856118, 1.6355628661856116)","(2.4000000000000004, 2.9000000000000004)",1.6528241519326057,2.3288742676287773,1.0644371338143885,1.2644371338143887,1.6528241519326057,2,1,history,0
"(1.0, 3.0)","(4.0, 2.5)","(3.0, 6.0)","(2.0, 4.5)","(2.5, 3.5)","(1.0, 3.0)",NA,NA,"(1.8402062079974248, 2.340206207997425)","(2.0, 2.7)",0.3936821417414748,0.51958758400515048,0.15979379200257515,0.35979379200257533,0.3936821417414748,2,1,history,0
"(1.0, 3.0)","(4.0, 2.5)","(3.0, 6.0)","(2.0, 4.5)","(2.5, 3.5)","(1.0, 3.0)",NA,NA,"(1.0995728689264754, 1.7995728689264756)","(2.2, 2.9000000000000004)",1.5562389731674942,2.2008542621470495,1.1004271310735247,1.1004271310735247,1.5562389731674942,2,1,history,0
"(1.0, 3.0)","(4.0, 2.5)","(3.0, 6.0)","(2.0, 4.5)","(2.5, 3.5)","(1.0, 3.0)",NA,NA,"(1.4066533867568747, 2.106653386756875)","(1.9000000000000001, 2.7)",0.771654770117796,1.0866932264862506,0.49334661324312545,0.5933466132431251,0.771654770117796,2,1,history,0
"(1.0, 3.0)","(4.0, 2.5)","(3.0, 6.0)","(2.0, 4.5)","(2.5, 3.5)","(1.0, 3.0)",NA,NA,"(1.2116120278368514, 2.0116120278368514)","(2.0, 2.9000000000000004)",1.1877663001346996,1.6767759443262975,0.7883879721631486,0.8883879721631489,1.1877663001346996,2,1,history,0
"(1.0, 3.0)","(4.0, 2.5)","(3.0, 6.0)","(2.0, 4.5)","(2.5, 3.5)","(1.0, 3.0)",NA,NA,"(1.043899256565938, 1.9438992565659383)","(2.0, 2.7)",1.2189409197400451,1.7122014868681239,0.956100743434062,0.7561007434340619,1.2189409197400451,2,1,history,0
"(1.0, 3.0)","(4.0, 2.5)","(3.0, 6.0)","(2.0, 4.5)","(2.5, 3.5)","(1.0, 3.0)",NA,NA,"(1.1595948927129351, 1.8595948927129353)","(2.1, 2.7)",1.2612067674119811,1.7808102145741298,0.940405107287065,0.8404051072870649,1.2612067674119811,2,1,history,0
"(1.0, 3.0)","(4.0, 2.5)","(3.0, 6.0)","(2.0, 4.5)","(2.5, 3.5)","(1.0, 3.0)",NA,NA,"(0.9142857990309785, 1.5142857990309786)","(2.4000000000000004, 2.5)",1.7829692013472962,2.4714284019380433,1.4857142009690218,0.9857142009690214,1.7829692013472962,2,1,history,0
"(1.0, 3.0)","(4.0, 2.5)","(3.0, 6.0)","(2.0, 4.5)","(2.5, 3.5)","(1.0, 3.0)",NA,NA,"(1.6915388622381027, 1.7915388622381023)","(2.3000000000000003, 2.6)",1.011847007920548,1.4169222755237953,0.6084611377618976,0.8084611377618978,1.011847007920548,2,1,history,0
"(1.0, 3.0)","(4.0, 2.5)","(3.0, 6.0)","(2.0, 4.5)","(2.5, 3.5)","(1.0, 3.0)",NA,NA,"(1.4234804066243028, 1.7234804066243026)","(2.3000000000000003, 2.7)",1.3122031526475373,1.8530391867513951,0.8765195933756975,0.9765195933756976,1.3122031526475373,2,1,history,0
"(1.0, 3.0)","(4.0, 2.5)","(3.0, 6.0)","(2.0, 4.5)","(2.5, 3.5)","(1.0, 3.0)",NA,NA,"(1.0392705098022548, 1.4392705098022547)","(2.5, 2.6)",1.8657501421541103,2.6214589803954906,1.4607294901977452,1.1607294901977454,1.8657501421541103,2,1,history,0
"(1.0, 3.0)","(4.0, 2.5)","(3.0, 6.0)","(2.0, 4.5)","(2.5, 3.5)","(1.0, 3.0)",NA,NA,"(1.471275977661635, 1.5712759776616352)","(2.5, 2.9000000000000004)",1.6804108550217915,2.3574480446767301,1.028724022338365,1.3287240223383652,1.6804108550217915,2,1,history,0
"(1.0, 3.0)","(4.0, 2.5)","(3.0, 6.0)","(2.0, 4.5)","(2.5, 3.5)","(1.0, 3.0)",NA,NA,"(1.7547404957809465, 2.154740495780947)","(2.1, 2.8000000000000003)",0.7318223507372573,0.99051900843810703,0.3452595042190536,0.6452595042190534,0.7318223507372573,2,1,history,0
"(1.0, 3.0)","(4.0, 2.5)","(3.0, 6.0)","(2.0, 4.5)","(2.5, 3.5)","(1.0, 3.0)",NA,NA,"(0.8243238499557097, 1.52432384995571)","(2.4000000000000004, 2.6)",1.907835032069729,2.6513523000885808,1.5756761500442906,1.0756761500442902,1.907835032069729,2,1,history,0
"(1.0, 3.0)","(4.0, 2.5)","(3.0, 6.0)","(2.0, 4.5)","(2.5, 3.5)","(1.0, 3.0)",NA,NA,"(1.5336277567189824, 1.7336277567189822)","(2.3000000000000003, 2.6)",1.1566880647777786,1.6327444865620357,0.7663722432810178,0.8663722432810179,1.1566880647777786,2,1,history,0
"(1.0, 3.0)","(4.0, 2.5)","(3.0, 6.0)","(2.0, 4.5)","(2.5, 3.5)","(1.0, 3.0)",NA,NA,"(1.2632155745016203, 1.56321557450162)","(2.4000000000000004, 2.6)",1.5385710172142488,2.1735688509967601,1.13678442549838,1.03678442549838,1.5385710172142488,2,1,history,0
"(1.0, 3.0)","(4.0, 2.5)","(3.0, 6.0)","(2.0, 4.5)","(2.5, 3.5)","(1.0, 3.0)",NA,NA,"(1.348074699699042, 1.5480746996990418)","(2.4000000000000004, 2.5)",1.4186996210496186,2.0038506006019166,1.0519253003009583,0.9519253003009582,1.4186996210496186,2,1,history,0
"(1.0, 3.0)","(4.0, 2.5)","(3.0, 6.0)","(2.0, 4.5)","(2.5, 3.5)","(1.0, 3.0)",NA,NA,"(1.4686276472468744, 1.568627647246874)","(2.5, 2.9000000000000004)",1.6841262635856353,2.3627447055062518,1.0313723527531256,1.3313723527531263,1.6841262635856353,2,1,history,0
"(1.0, 3.0)","(4.0, 2.5)","(3.0, 6.0)","(2.0, 4.5)","(2.5, 3.5)","(1.0, 3.0)",NA,NA,"(1.619607566896027, 2.0196075668960276)","(2.1, 2.7)",0.8328930020168851,1.1607848662079456,0.48039243310397306,0.6803924331039726,0.8328930020168851,2,1,history,0
"(1.0, 3.0)","(4.0, 2.5)","(3.0, 6.0)","(2.0, 4.5)","(2.5, 3.5)","(1.0, 3.0)",NA,NA,"(1.1968920047446028, 1.7968920047446029)","(2.2, 2.8000000000000003)",1.4186089314150694,2.0062159905107948,1.0031079952553974,1.0031079952553974,1.4186089314150694,2,1,history,0
"(1.0, 3.0)","(4.0, 2.5)","(3.0, 6.0)","(2.0, 4.5)","(2.5, 3.5)","(1.0, 3.0)",NA,NA,"(1.4867624612042802, 2.0867624612042803)","(2.0, 2.8000000000000003)",0.8787039080238941,1.2264750775914397,0.5132375387957198,0.7132375387957199,0.8787039080238941,2,1,history,0
"(1.0, 3.0)","(4.0, 2.5)","(3.0, 6.0)","(2.0, 4.5)","(2.5, 3.5)","(1.0, 3.0)",NA,NA,"(1.0304156108472469, 1.8304156108472471)","(2.1, 2.7)",1.3784729868145529,1.9391687783055063,1.0695843891527532,0.869584389152753,1.3784729868145529,2,1,history,0
"(1.0, 3.0)","(4.0, 2.5)","(3.0, 6.0)","(2.0, 4.5)","(2.5, 3.5)","(1.0, 3.0)",NA,NA,"(1.579718638168388, 2.179718638168388)","(2.0, 3.0)",0.9216821228988648,1.2405627236632237,0.4202813618316119,0.8202813618316118,0.9216821228988648,2,1,history,0
"(1.0, 3.0)","(4.0, 2.5)","(3.0, 6.0)","(2.0, 4.5)","(2.5, 3.5)","(1.0, 3.0)",NA,NA,"(1.2333752437466357, 2.233375243746636)","(1.8, 3.0)",0.9532980285827274,1.3332495125067285,0.5666247562533644,0.7666247562533641,0.9532980285827274,2,1,history,0
"(1.0, 3.0)","(4.0, 2.5)","(3.0, 6.0)","(2.0, 4.5)","(2.5, 3.5)","(1.0, 3.0)",NA,NA,"(0.4813225223231352, 1.6813225223231352)","(2.4000000000000004, 2.8000000000000003)",2.220982341759144,3.03735495535373,1.9186774776768651,1.118677477676865,2.220982341759144,2,1,history,0
"(1.0, 3.0)","(4.0, 2.5)","(3.0, 6.0)","(2.0, 4.5)","(2.5, 3.5)","(1.0, 3.0)",NA,NA,"(1.7804798541889324, 2.180479854188932)","(2.1, 2.8000000000000003)",0.6970640821652577,0.93904029162213587,0.3195201458110677,0.6195201458110682,0.6970640821652577,2,1,history,0
"(1.0, 3.0)","(4.0, 2.5)","(3.0, 6.0)","(2.0, 4.5)","(2.5, 3.5)","(1.0, 3.0)",NA,NA,"(1.0614403036129239, 1.761440303612924)","(2.2, 2.7)",1.475538032691544,2.0771193927741525,1.1385596963870763,0.9385596963870761,1.475538032691544,2,1,history,0
"(1.0, 3.0)","(4.0, 2.5)","(3.0, 6.0)","(2.0, 4.5)","(2.5, 3.5)","(1.0, 3.0)",NA,NA,"(1.357896612122656, 1.857896612122656)","(2.1, 2.6)",1.0494926758191614,1.484206775754688,0.742103387877344,0.742103387877344,1.0494926758191614,2,1,history,0
"(1.0, 3.0)","(4.0, 2.5)","(3.0, 6.0)","(2.0, 4.5)","(2.5, 3.5)","(1.0, 3.0)",NA,NA,"(1.3892309894481838, 1.8892309894481838)","(2.1, 2.6)",1.005179174436884,1.4215380211036326,0.7107690105518163,0.7107690105518163,1.005179174436884,2,1,history,0
