Voter_A,Voter_B,Voter_C,Voter_D,Voter_E,VP_1,VP_2,VP_3,Status Quo,Policy Decision,Total Euclidean Distance,Total Manhattan Distance,Distance first dimension,Distance second dimension,Distance third dimension,Number of dimensions,Number of VPs,Model,Optimization?
"(1.0, 3.0, 4.5)","(4.0, 2.5, 3.5)","(3.0, 6.0, 2.0)","(2.0, 4.5, 2.5)","(2.5, 3.5, 5.0)","(1.0, 3.0, 4.5)","(3.0, 6.0, 2.0)",NA,"(5.0, 4.5, 4.0)","(3.5, 3.0, 3.0)",2.345207879911715,4.0,1.5,1.5,1.0,3,2,history,0
"(1.0, 3.0, 4.5)","(4.0, 2.5, 3.5)","(3.0, 6.0, 2.0)","(2.0, 4.5, 2.5)","(2.5, 3.5, 5.0)","(1.0, 3.0, 4.5)","(3.0, 6.0, 2.0)",NA,"(2.137991847380942, 1.637991847380942, 1.637991847380942)","(4.0, 2.5, 3.5)",2.7707772873367857,4.5860244578571745,1.8620081526190582,0.8620081526190579,1.862008152619058,3,2,history,0
"(1.0, 3.0, 4.5)","(4.0, 2.5, 3.5)","(3.0, 6.0, 2.0)","(2.0, 4.5, 2.5)","(2.5, 3.5, 5.0)","(1.0, 3.0, 4.5)","(3.0, 6.0, 2.0)",NA,"(3.27349522746566, 1.7734952274656601, 2.77349522746566)","(3.5, 2.5, 3.5)",1.0521039782317996,1.6795143176030196,0.22650477253433987,0.7265047725343399,0.7265047725343399,3,2,history,0
"(1.0, 3.0, 4.5)","(4.0, 2.5, 3.5)","(3.0, 6.0, 2.0)","(2.0, 4.5, 2.5)","(2.5, 3.5, 5.0)","(1.0, 3.0, 4.5)","(3.0, 6.0, 2.0)",NA,"(2.0730266288636, 1.0730266288636, 2.0730266288636)","(4.0, 2.5, 3.5)",2.790292525333777,4.7809201134092003,1.9269733711364,1.4269733711364,1.4269733711364,3,2,history,0
"(1.0, 3.0, 4.5)","(4.0, 2.5, 3.5)","(3.0, 6.0, 2.0)","(2.0, 4.5, 2.5)","(2.5, 3.5, 5.0)","(1.0, 3.0, 4.5)","(3.0, 6.0, 2.0)",NA,"(2.505963345938695, 1.005963345938695, 2.005963345938695)","(4.0, 2.5, 3.5)",2.5877473932043866,4.4821099621839151,1.494036654061305,1.494036654061305,1.494036654061305,3,2,history,0
"(1.0, 3.0, 4.5)","(4.0, 2.5, 3.5)","(3.0, 6.0, 2.0)","(2.0, 4.5, 2.5)","(2.5, 3.5, 5.0)","(1.0, 3.0, 4.5)","(3.0, 6.0, 2.0)",NA,"(2.9595891808143264, 1.4595891808143266, 2.4595891808143264)","(4.0, 2.5, 3.5)",1.802044399573943,3.1212324575570207,1.0404108191856736,1.0404108191856734,1.0404108191856736,3,2,history,0
"(1.0, 3.0, 4.5)","(4.0, 2.5, 3.5)","(3.0, 6.0, 2.0)","(2.0, 4.5, 2.5)","(2.5, 3.5, 5.0)","(1.0, 3.0, 4.5)","(3.0, 6.0, 2.0)",NA,"(2.7261099894693586, 1.2261099894693586, 2.2261099894693586)","(4.0, 2.5, 3.5)",2.206442221493523,3.8216700315919243,1.2738900105306414,1.2738900105306414,1.2738900105306414,3,2,history,0
"(1.0, 3.0, 4.5)","(4.0, 2.5, 3.5)","(3.0, 6.0, 2.0)","(2.0, 4.5, 2.5)","(2.5, 3.5, 5.0)","(1.0, 3.0, 4.5)","(3.0, 6.0, 2.0)",NA,"(2.970599177930885, 1.4705991779308853, 2.470599177930885)","(4.0, 2.5, 3.5)",1.7829745251768765,3.0882024662073446,1.0294008220691149,1.0294008220691147,1.0294008220691149,3,2,history,0
"(1.0, 3.0, 4.5)","(4.0, 2.5, 3.5)","(3.0, 6.0, 2.0)","(2.0, 4.5, 2.5)","(2.5, 3.5, 5.0)","(1.0, 3.0, 4.5)","(3.0, 6.0, 2.0)",NA,"(2.5240879100375215, 1.0240879100375218, 2.0240879100375215)","(4.0, 2.5, 3.5)",2.5563547273201803,4.4277362698874354,1.4759120899624785,1.4759120899624782,1.4759120899624785,3,2,history,0
"(1.0, 3.0, 4.5)","(4.0, 2.5, 3.5)","(3.0, 6.0, 2.0)","(2.0, 4.5, 2.5)","(2.5, 3.5, 5.0)","(1.0, 3.0, 4.5)","(3.0, 6.0, 2.0)",NA,"(3.0541033607034453, 1.5541033607034456, 2.5541033607034453)","(3.5, 2.5, 3.5)",1.4100584092160844,2.337689917889664,0.44589663929655465,0.9458966392965544,0.9458966392965547,3,2,history,0
