Voter_A,Voter_B,Voter_C,Voter_D,Voter_E,VP_1,VP_2,VP_3,Status Quo,Policy Decision,Total Euclidean Distance,Total Manhattan Distance,Distance first dimension,Distance second dimension,Distance third dimension,Number of dimensions,Number of VPs,Model,Optimization?
"(1.0, 3.0, 4.5)","(4.0, 2.5, 3.5)","(3.0, 6.0, 2.0)","(2.0, 4.5, 2.5)","(2.5, 3.5, 5.0)","(1.0, 3.0, 4.5)","(3.0, 6.0, 2.0)",NA,"(5.0, 4.5, 4.0)","(3.5, 3.0, 3.0)",2.345207879911715,4.0,1.5,1.5,1.0,3,2,random,0
"(1.0, 3.0, 4.5)","(4.0, 2.5, 3.5)","(3.0, 6.0, 2.0)","(2.0, 4.5, 2.5)","(2.5, 3.5, 5.0)","(1.0, 3.0, 4.5)","(3.0, 6.0, 2.0)",NA,"(1.2650077343142516, 3.3087399179241563, 0.31534657247502573)","(4.0, 3.0, 3.5)",4.209218512233268,6.228385611134879,2.734992265685748,0.30873991792415634,3.1846534275249745,3,2,random,0
"(1.0, 3.0, 4.5)","(4.0, 2.5, 3.5)","(3.0, 6.0, 2.0)","(2.0, 4.5, 2.5)","(2.5, 3.5, 5.0)","(1.0, 3.0, 4.5)","(3.0, 6.0, 2.0)",NA,"(3.550189822524407, -0.6308835541105933, 0.43558546727514313)","(4.0, 2.5, 3.5)",4.404020600943654,6.6451082643110428,0.44981017747559315,3.1308835541105933,3.064414532724857,3,2,random,0
"(1.0, 3.0, 4.5)","(4.0, 2.5, 3.5)","(3.0, 6.0, 2.0)","(2.0, 4.5, 2.5)","(2.5, 3.5, 5.0)","(1.0, 3.0, 4.5)","(3.0, 6.0, 2.0)",NA,"(2.109188821571344, 2.8651930247513233, 3.9788274879385224)","(2.109188821571344, 2.8651930247513233, 3.9788274879385224)",0.0,0.0,0.0,0.0,0.0,3,2,random,0
"(1.0, 3.0, 4.5)","(4.0, 2.5, 3.5)","(3.0, 6.0, 2.0)","(2.0, 4.5, 2.5)","(2.5, 3.5, 5.0)","(1.0, 3.0, 4.5)","(3.0, 6.0, 2.0)",NA,"(7.666656781697452, 2.5524678745831233, 8.01992938593308)","(4.0, 2.5, 3.5)",5.820385424218278,8.239054042213656,3.6666567816974522,0.0524678745831233,4.5199293859330805,3,2,random,0
"(1.0, 3.0, 4.5)","(4.0, 2.5, 3.5)","(3.0, 6.0, 2.0)","(2.0, 4.5, 2.5)","(2.5, 3.5, 5.0)","(1.0, 3.0, 4.5)","(3.0, 6.0, 2.0)",NA,"(5.520835665588798, 4.8676524078931775, -0.8781136835754808)","(4.0, 2.5, 3.5)",5.204478693648399,8.2666017570574564,1.5208356655887982,2.3676524078931775,4.378113683575481,3,2,random,0
"(1.0, 3.0, 4.5)","(4.0, 2.5, 3.5)","(3.0, 6.0, 2.0)","(2.0, 4.5, 2.5)","(2.5, 3.5, 5.0)","(1.0, 3.0, 4.5)","(3.0, 6.0, 2.0)",NA,"(3.1921418286454535, 6.280409660067983, 0.7267558605054639)","(3.5, 5.0, 2.5)",2.2087599076216704,3.3615119709170656,0.3078581713545465,1.280409660067983,1.773244139494536,3,2,random,0
"(1.0, 3.0, 4.5)","(4.0, 2.5, 3.5)","(3.0, 6.0, 2.0)","(2.0, 4.5, 2.5)","(2.5, 3.5, 5.0)","(1.0, 3.0, 4.5)","(3.0, 6.0, 2.0)",NA,"(-0.17148013062131606, 6.18568022059053, 2.671815427281753)","(3.5, 3.0, 3.0)",4.87196366275233,7.1853449239300939,3.6714801306213163,3.1856802205905304,0.32818457271824686,3,2,random,0
"(1.0, 3.0, 4.5)","(4.0, 2.5, 3.5)","(3.0, 6.0, 2.0)","(2.0, 4.5, 2.5)","(2.5, 3.5, 5.0)","(1.0, 3.0, 4.5)","(3.0, 6.0, 2.0)",NA,"(3.4565701534551496, 1.1267359282882952, 0.3096079875185711)","(4.0, 2.5, 3.5)",3.5156466548951233,5.1070859307379841,0.5434298465448504,1.3732640717117048,3.190392012481429,3,2,random,0
"(1.0, 3.0, 4.5)","(4.0, 2.5, 3.5)","(3.0, 6.0, 2.0)","(2.0, 4.5, 2.5)","(2.5, 3.5, 5.0)","(1.0, 3.0, 4.5)","(3.0, 6.0, 2.0)",NA,"(8.84079400365219, 3.181639586711715, -0.8716820524289195)","(4.0, 2.5, 3.5)",6.558164612107312,9.8941156427928245,4.84079400365219,0.6816395867117149,4.37168205242892,3,2,random,0
"(1.0, 3.0, 4.5)","(4.0, 2.5, 3.5)","(3.0, 6.0, 2.0)","(2.0, 4.5, 2.5)","(2.5, 3.5, 5.0)","(1.0, 3.0, 4.5)","(3.0, 6.0, 2.0)",NA,"(6.418142942708653, 7.776995096704912, 1.216709017916406)","(3.5, 2.5, 3.5)",6.447918516357993,10.478429021497158,2.918142942708653,5.276995096704912,2.283290982083594,3,2,random,0
"(1.0, 3.0, 4.5)","(4.0, 2.5, 3.5)","(3.0, 6.0, 2.0)","(2.0, 4.5, 2.5)","(2.5, 3.5, 5.0)","(1.0, 3.0, 4.5)","(3.0, 6.0, 2.0)",NA,"(5.811398260841, 1.1358957885921033, -0.34878374452143346)","(4.0, 2.5, 3.5)",4.467110953519174,7.0242862167703297,1.811398260841,1.3641042114078967,3.8487837445214335,3,2,random,0
"(1.0, 3.0, 4.5)","(4.0, 2.5, 3.5)","(3.0, 6.0, 2.0)","(2.0, 4.5, 2.5)","(2.5, 3.5, 5.0)","(1.0, 3.0, 4.5)","(3.0, 6.0, 2.0)",NA,"(6.509840488308207, 3.4909361603659104, 0.42060089758626495)","(4.0, 2.5, 3.5)",4.094380610375448,6.580175751087852,2.509840488308207,0.9909361603659104,3.079399102413735,3,2,random,0
"(1.0, 3.0, 4.5)","(4.0, 2.5, 3.5)","(3.0, 6.0, 2.0)","(2.0, 4.5, 2.5)","(2.5, 3.5, 5.0)","(1.0, 3.0, 4.5)","(3.0, 6.0, 2.0)",NA,"(7.210543441983986, 1.2989089109572691, 3.7655976730946983)","(4.0, 2.5, 3.5)",3.438131923152099,4.6772322041214149,3.210543441983986,1.2010910890427309,0.2655976730946983,3,2,random,0
