Voter_A,Voter_B,Voter_C,Voter_D,Voter_E,VP_1,VP_2,VP_3,Status Quo,Policy Decision,Total Euclidean Distance,Total Manhattan Distance,Distance first dimension,Distance second dimension,Distance third dimension,Number of dimensions,Number of VPs,Model,Optimization?
"(1.0,)","(8.0,)","(3.0,)","(2.0,)","(2.5,)","(1.0,)",NA,NA,"(5.0,)","(5.0,)",0.0,0.0,0.0,0.0,0.0,1,1,history,0
"(1.0,)","(8.0,)","(3.0,)","(2.0,)","(2.5,)","(1.0,)",NA,NA,"(3.4901609999392145,)","(3.4901609999392145,)",0.0,0.0,0.0,0.0,0.0,1,1,history,0
"(1.0,)","(8.0,)","(3.0,)","(2.0,)","(2.5,)","(1.0,)",NA,NA,"(2.5460372495797206,)","(2.5460372495797206,)",0.0,0.0,0.0,0.0,0.0,1,1,history,0
"(1.0,)","(8.0,)","(3.0,)","(2.0,)","(2.5,)","(1.0,)",NA,NA,"(2.123151185103982,)","(2.123151185103982,)",0.0,0.0,0.0,0.0,0.0,1,1,history,0
"(1.0,)","(8.0,)","(3.0,)","(2.0,)","(2.5,)","(1.0,)",NA,NA,"(1.243711274261107,)","(1.243711274261107,)",0.0,0.0,0.0,0.0,0.0,1,1,history,0
"(1.0,)","(8.0,)","(3.0,)","(2.0,)","(2.5,)","(1.0,)",NA,NA,"(0.27789365278473455,)",1.7000000000000002,1.4221063472152657,1.4221063472152657,1.4221063472152657,1.4221063472152657,1.4221063472152657,1,1,history,0
"(1.0,)","(8.0,)","(3.0,)","(2.0,)","(2.5,)","(1.0,)",NA,NA,"(0.9500687169471773,)",1.0,0.049931283052822684,0.049931283052822684,0.049931283052822684,0.049931283052822684,0.049931283052822684,1,1,history,0
"(1.0,)","(8.0,)","(3.0,)","(2.0,)","(2.5,)","(1.0,)",NA,NA,"(-0.0984680193455243,)",2.0,2.0984680193455243,2.0984680193455243,2.0984680193455243,2.0984680193455243,2.0984680193455243,1,1,history,0
"(1.0,)","(8.0,)","(3.0,)","(2.0,)","(2.5,)","(1.0,)",NA,NA,"(0.8048617057564271,)",1.1,0.29513829424357296,0.29513829424357296,0.29513829424357296,0.29513829424357296,0.29513829424357296,1,1,history,0
"(1.0,)","(8.0,)","(3.0,)","(2.0,)","(2.5,)","(1.0,)",NA,NA,"(0.43593907482698946,)",1.5,1.0640609251730107,1.0640609251730107,1.0640609251730107,1.0640609251730107,1.0640609251730107,1,1,history,0
"(1.0,)","(8.0,)","(3.0,)","(2.0,)","(2.5,)","(1.0,)",NA,NA,"(-0.0718065232423648,)",2.0,2.0718065232423646,2.0718065232423646,2.0718065232423646,2.0718065232423646,2.0718065232423646,1,1,history,0
