Voter_A,Voter_B,Voter_C,Voter_D,Voter_E,VP_1,VP_2,VP_3,Status Quo,Policy Decision,Total Euclidean Distance,Total Manhattan Distance,Distance first dimension,Distance second dimension,Distance third dimension,Number of dimensions,Number of VPs,Model,Optimization?
"(1.0, 3.0, 4.5)","(4.0, 2.5, 3.5)","(3.0, 6.0, 2.0)","(2.0, 4.5, 2.5)","(2.5, 3.5, 5.0)","(1.0, 3.0, 4.5)",NA,NA,"(5.0, 4.5, 4.0)","(4.0, 2.5, 3.5)",2.29128784747792,3.5,1.0,2.0,0.5,3,1,random,0
"(1.0, 3.0, 4.5)","(4.0, 2.5, 3.5)","(3.0, 6.0, 2.0)","(2.0, 4.5, 2.5)","(2.5, 3.5, 5.0)","(1.0, 3.0, 4.5)",NA,NA,"(-0.2090222535125752, 4.500809427709169, -0.8285639952623702)","(4.0, 2.5, 3.5)",6.360469554809276,10.538395676484114,4.209022253512575,2.000809427709169,4.32856399526237,3,1,random,0
"(1.0, 3.0, 4.5)","(4.0, 2.5, 3.5)","(3.0, 6.0, 2.0)","(2.0, 4.5, 2.5)","(2.5, 3.5, 5.0)","(1.0, 3.0, 4.5)",NA,NA,"(5.0279083218683525, -0.6640274218998675, 5.7385289102879735)","(4.0, 2.5, 3.5)",4.009822530598529,6.4304646540561929,1.0279083218683525,3.1640274218998674,2.2385289102879735,3,1,random,0
"(1.0, 3.0, 4.5)","(4.0, 2.5, 3.5)","(3.0, 6.0, 2.0)","(2.0, 4.5, 2.5)","(2.5, 3.5, 5.0)","(1.0, 3.0, 4.5)",NA,NA,"(-0.27529599542028105, 6.80984506020579, -0.2596584596053225)","(4.0, 2.5, 3.5)",7.1405848516993915,12.344799515231394,4.275295995420281,4.30984506020579,3.7596584596053226,3,1,random,0
"(1.0, 3.0, 4.5)","(4.0, 2.5, 3.5)","(3.0, 6.0, 2.0)","(2.0, 4.5, 2.5)","(2.5, 3.5, 5.0)","(1.0, 3.0, 4.5)",NA,NA,"(3.8163432293332824, -0.7926685346810776, -1.1195123149273851)","(4.0, 2.5, 3.5)",5.675851470612698,8.0958376202751801,0.1836567706667176,3.2926685346810776,4.619512314927385,3,1,random,0
"(1.0, 3.0, 4.5)","(4.0, 2.5, 3.5)","(3.0, 6.0, 2.0)","(2.0, 4.5, 2.5)","(2.5, 3.5, 5.0)","(1.0, 3.0, 4.5)",NA,NA,"(2.6449323300462746, 6.197225500742342, 7.267613345910678)","(4.0, 2.5, 3.5)",5.449825237361059,8.8199065166067463,1.3550676699537254,3.6972255007423422,3.7676133459106778,3,1,random,0
"(1.0, 3.0, 4.5)","(4.0, 2.5, 3.5)","(3.0, 6.0, 2.0)","(2.0, 4.5, 2.5)","(2.5, 3.5, 5.0)","(1.0, 3.0, 4.5)",NA,NA,"(1.5937820747993279, 5.069323022155891, 3.069802548042585)","(3.5, 3.0, 4.0)",2.963280588808426,4.9057383993139787,1.9062179252006721,2.069323022155891,0.9301974519574152,3,1,random,0
"(1.0, 3.0, 4.5)","(4.0, 2.5, 3.5)","(3.0, 6.0, 2.0)","(2.0, 4.5, 2.5)","(2.5, 3.5, 5.0)","(1.0, 3.0, 4.5)",NA,NA,"(3.067659172040787, 2.97641611832171, 7.203788579143326)","(4.0, 2.5, 3.5)",3.8489325242551256,5.1125455254242489,0.9323408279592131,0.47641611832171016,3.7037885791433256,3,1,random,0
"(1.0, 3.0, 4.5)","(4.0, 2.5, 3.5)","(3.0, 6.0, 2.0)","(2.0, 4.5, 2.5)","(2.5, 3.5, 5.0)","(1.0, 3.0, 4.5)",NA,NA,"(3.413257852826058, -0.29706010183719, 1.327880211586928)","(4.0, 2.5, 3.5)",3.5896957998938306,5.555922037424204,0.586742147173942,2.79706010183719,2.172119788413072,3,1,random,0
"(1.0, 3.0, 4.5)","(4.0, 2.5, 3.5)","(3.0, 6.0, 2.0)","(2.0, 4.5, 2.5)","(2.5, 3.5, 5.0)","(1.0, 3.0, 4.5)",NA,NA,"(7.181210459274851, 1.6734054287673765, 2.3307190990670392)","(4.0, 2.5, 3.5)",3.488635320104059,5.1770859314404358,3.181210459274851,0.8265945712326235,1.1692809009329608,3,1,random,0
