Voter_A,Voter_B,Voter_C,Voter_D,Voter_E,VP_1,VP_2,VP_3,Status Quo,Policy Decision,Total Euclidean Distance,Total Manhattan Distance,Distance first dimension,Distance second dimension,Distance third dimension,Number of dimensions,Number of VPs,Model,Optimization?
"(1.0, 3.0, 4.5)","(4.0, 2.5, 3.5)","(3.0, 6.0, 2.0)","(2.0, 4.5, 2.5)","(2.5, 3.5, 5.0)","(1.0, 3.0, 4.5)","(3.0, 6.0, 2.0)",NA,"(5.0, 4.5, 4.0)","(3.5, 3.0, 3.0)",2.345207879911715,4.0,1.5,1.5,1.0,3,2,history and drift,0
"(1.0, 3.0, 4.5)","(4.0, 2.5, 3.5)","(3.0, 6.0, 2.0)","(2.0, 4.5, 2.5)","(2.5, 3.5, 5.0)","(1.0, 3.0, 4.5)","(3.0, 6.0, 2.0)",NA,"(3.7163151609367158, 2.7163151609367158, 1.7163151609367158)","(4.0, 3.0, 3.0)",1.3449167044355026,1.8510545171898527,0.28368483906328423,0.28368483906328423,1.2836848390632842,3,2,history and drift,0
"(1.0, 3.0, 4.5)","(4.0, 2.5, 3.5)","(3.0, 6.0, 2.0)","(2.0, 4.5, 2.5)","(2.5, 3.5, 5.0)","(1.0, 3.0, 4.5)","(3.0, 6.0, 2.0)",NA,"(3.846821501432642, 2.346821501432642, 1.346821501432642)","(4.0, 2.5, 3.0)",1.667311144619421,1.9595354957020743,0.1531784985673581,0.1531784985673581,1.653178498567358,3,2,history and drift,0
"(1.0, 3.0, 4.5)","(4.0, 2.5, 3.5)","(3.0, 6.0, 2.0)","(2.0, 4.5, 2.5)","(2.5, 3.5, 5.0)","(1.0, 3.0, 4.5)","(3.0, 6.0, 2.0)",NA,"(4.200960200550598, 2.2009602005505977, 1.7009602005505977)","(4.0, 2.5, 3.5)",1.8347626560029557,2.2990397994494023,0.2009602005505977,0.2990397994494023,1.7990397994494023,3,2,history and drift,0
"(1.0, 3.0, 4.5)","(4.0, 2.5, 3.5)","(3.0, 6.0, 2.0)","(2.0, 4.5, 2.5)","(2.5, 3.5, 5.0)","(1.0, 3.0, 4.5)","(3.0, 6.0, 2.0)",NA,"(3.9039003417574305, 1.9039003417574303, 1.9039003417574305)","(4.0, 2.5, 3.5)",1.7064888121266117,2.2882989747277085,0.0960996582425695,0.5960996582425697,1.5960996582425695,3,2,history and drift,0
"(1.0, 3.0, 4.5)","(4.0, 2.5, 3.5)","(3.0, 6.0, 2.0)","(2.0, 4.5, 2.5)","(2.5, 3.5, 5.0)","(1.0, 3.0, 4.5)","(3.0, 6.0, 2.0)",NA,"(3.632937339904034, 1.6329373399040337, 1.632937339904034)","(4.0, 2.5, 3.5)",2.0910417570421793,3.1011879802878983,0.3670626600959661,0.8670626600959663,1.867062660095966,3,2,history and drift,0
"(1.0, 3.0, 4.5)","(4.0, 2.5, 3.5)","(3.0, 6.0, 2.0)","(2.0, 4.5, 2.5)","(2.5, 3.5, 5.0)","(1.0, 3.0, 4.5)","(3.0, 6.0, 2.0)",NA,"(4.186478496476797, 2.1864784964767967, 2.1864784964767967)","(4.0, 2.5, 3.5)",1.3632346470940186,1.8135215035232033,0.1864784964767967,0.3135215035232033,1.3135215035232033,3,2,history and drift,0
"(1.0, 3.0, 4.5)","(4.0, 2.5, 3.5)","(3.0, 6.0, 2.0)","(2.0, 4.5, 2.5)","(2.5, 3.5, 5.0)","(1.0, 3.0, 4.5)","(3.0, 6.0, 2.0)",NA,"(4.076997663240849, 2.076997663240849, 2.076997663240849)","(4.0, 2.5, 3.5)",1.486538014135615,1.9230023367591516,0.07699766324084933,0.4230023367591511,1.423002336759151,3,2,history and drift,0
"(1.0, 3.0, 4.5)","(4.0, 2.5, 3.5)","(3.0, 6.0, 2.0)","(2.0, 4.5, 2.5)","(2.5, 3.5, 5.0)","(1.0, 3.0, 4.5)","(3.0, 6.0, 2.0)",NA,"(4.190212842114489, 2.1902128421144886, 2.1902128421144886)","(4.0, 2.5, 3.5)",1.35929813045478,1.8097871578855118,0.19021284211448908,0.30978715788551137,1.3097871578855114,3,2,history and drift,0
"(1.0, 3.0, 4.5)","(4.0, 2.5, 3.5)","(3.0, 6.0, 2.0)","(2.0, 4.5, 2.5)","(2.5, 3.5, 5.0)","(1.0, 3.0, 4.5)","(3.0, 6.0, 2.0)",NA,"(3.8580588938968807, 1.8580588938968805, 1.8580588938968807)","(4.0, 2.5, 3.5)",1.7686735869622208,2.4258233183093578,0.14194110610311927,0.6419411061031195,1.6419411061031193,3,2,history and drift,0
