Voter_A,Voter_B,Voter_C,Voter_D,Voter_E,VP_1,VP_2,VP_3,Status Quo,Policy Decision,Total Euclidean Distance,Total Manhattan Distance,Distance first dimension,Distance second dimension,Distance third dimension,Number of dimensions,Number of VPs,Model,Optimization?
"(1.0, 3.0, 4.5)","(4.0, 2.5, 3.5)","(3.0, 6.0, 2.0)","(2.0, 4.5, 2.5)","(2.5, 3.5, 5.0)","(1.0, 3.0, 4.5)",NA,NA,"(5.0, 4.5, 4.0)","(4.0, 2.5, 3.5)",2.29128784747792,3.5,1.0,2.0,0.5,3,1,history and drift,0
"(1.0, 3.0, 4.5)","(4.0, 2.5, 3.5)","(3.0, 6.0, 2.0)","(2.0, 4.5, 2.5)","(2.5, 3.5, 5.0)","(1.0, 3.0, 4.5)",NA,NA,"(3.8043793414378237, 1.8043793414378237, 1.8043793414378237)","(4.0, 2.5, 3.5)",1.8431725259501899,2.5868619756865288,0.19562065856217625,0.6956206585621763,1.6956206585621763,3,1,history and drift,0
"(1.0, 3.0, 4.5)","(4.0, 2.5, 3.5)","(3.0, 6.0, 2.0)","(2.0, 4.5, 2.5)","(2.5, 3.5, 5.0)","(1.0, 3.0, 4.5)",NA,NA,"(4.102582792930119, 2.102582792930119, 2.102582792930119)","(4.0, 2.5, 3.5)",1.4564472240680593,1.8974172070698812,0.10258279293011885,0.39741720706988115,1.3974172070698812,3,1,history and drift,0
"(1.0, 3.0, 4.5)","(4.0, 2.5, 3.5)","(3.0, 6.0, 2.0)","(2.0, 4.5, 2.5)","(2.5, 3.5, 5.0)","(1.0, 3.0, 4.5)",NA,NA,"(3.716512368972989, 1.7165123689729889, 1.7165123689729889)","(4.0, 2.5, 3.5)",1.9685137121554335,2.8504628930810334,0.28348763102701113,0.7834876310270111,1.7834876310270111,3,1,history and drift,0
"(1.0, 3.0, 4.5)","(4.0, 2.5, 3.5)","(3.0, 6.0, 2.0)","(2.0, 4.5, 2.5)","(2.5, 3.5, 5.0)","(1.0, 3.0, 4.5)",NA,NA,"(4.022099610935014, 2.022099610935014, 2.022099610935014)","(4.0, 2.5, 3.5)",1.5534048843332444,1.9779003890649856,0.02209961093501356,0.477900389064986,1.477900389064986,3,1,history and drift,0
"(1.0, 3.0, 4.5)","(4.0, 2.5, 3.5)","(3.0, 6.0, 2.0)","(2.0, 4.5, 2.5)","(2.5, 3.5, 5.0)","(1.0, 3.0, 4.5)",NA,NA,"(3.8585179628402715, 1.8585179628402715, 1.8585179628402715)","(4.0, 2.5, 3.5)",1.768044017878377,2.4244461114791855,0.1414820371597285,0.6414820371597285,1.6414820371597285,3,1,history and drift,0
"(1.0, 3.0, 4.5)","(4.0, 2.5, 3.5)","(3.0, 6.0, 2.0)","(2.0, 4.5, 2.5)","(2.5, 3.5, 5.0)","(1.0, 3.0, 4.5)",NA,NA,"(3.736178525176667, 1.7361785251766668, 1.7361785251766668)","(4.0, 2.5, 3.5)",1.9401265966496126,2.7914644244699995,0.2638214748233332,0.7638214748233332,1.7638214748233332,3,1,history and drift,0
"(1.0, 3.0, 4.5)","(4.0, 2.5, 3.5)","(3.0, 6.0, 2.0)","(2.0, 4.5, 2.5)","(2.5, 3.5, 5.0)","(1.0, 3.0, 4.5)",NA,NA,"(3.692160989555481, 1.692160989555481, 1.692160989555481)","(4.0, 2.5, 3.5)",2.0039088329643286,2.923517031333557,0.307839010444519,0.807839010444519,1.807839010444519,3,1,history and drift,0
"(1.0, 3.0, 4.5)","(4.0, 2.5, 3.5)","(3.0, 6.0, 2.0)","(2.0, 4.5, 2.5)","(2.5, 3.5, 5.0)","(1.0, 3.0, 4.5)",NA,NA,"(4.2284315346227235, 2.228431534622723, 2.228431534622723)","(4.0, 2.5, 3.5)",1.3201578540232926,1.7715684653772774,0.22843153462272348,0.27156846537727697,1.271568465377277,3,1,history and drift,0
"(1.0, 3.0, 4.5)","(4.0, 2.5, 3.5)","(3.0, 6.0, 2.0)","(2.0, 4.5, 2.5)","(2.5, 3.5, 5.0)","(1.0, 3.0, 4.5)",NA,NA,"(4.327293069894455, 2.3272930698944547, 2.3272930698944547)","(4.0, 2.5, 3.5)",1.2297113406100597,1.6727069301055453,0.3272930698944547,0.17270693010554528,1.1727069301055453,3,1,history and drift,0
"(1.0, 3.0, 4.5)","(4.0, 2.5, 3.5)","(3.0, 6.0, 2.0)","(2.0, 4.5, 2.5)","(2.5, 3.5, 5.0)","(1.0, 3.0, 4.5)",NA,NA,"(4.135513071400487, 2.135513071400487, 2.135513071400487)","(4.0, 2.5, 3.5)",1.4188160881380056,1.8644869285995131,0.13551307140048685,0.36448692859951315,1.3644869285995131,3,1,history and drift,0
"(1.0, 3.0, 4.5)","(4.0, 2.5, 3.5)","(3.0, 6.0, 2.0)","(2.0, 4.5, 2.5)","(2.5, 3.5, 5.0)","(1.0, 3.0, 4.5)",NA,NA,"(4.043918363333267, 2.0439183633332676, 2.0439183633332676)","(4.0, 2.5, 3.5)",1.5264707709551952,1.956081636666732,0.04391836333326715,0.4560816366667324,1.4560816366667324,3,1,history and drift,0
"(1.0, 3.0, 4.5)","(4.0, 2.5, 3.5)","(3.0, 6.0, 2.0)","(2.0, 4.5, 2.5)","(2.5, 3.5, 5.0)","(1.0, 3.0, 4.5)",NA,NA,"(4.573402914450746, 2.573402914450746, 2.573402914450746)","(4.0, 2.5, 3.5)",1.092136003022904,1.573402914450746,0.573402914450746,0.07340291445074598,0.926597085549254,3,1,history and drift,0
"(1.0, 3.0, 4.5)","(4.0, 2.5, 3.5)","(3.0, 6.0, 2.0)","(2.0, 4.5, 2.5)","(2.5, 3.5, 5.0)","(1.0, 3.0, 4.5)",NA,NA,"(4.095867759924429, 2.0958677599244298, 2.0958677599244298)","(4.0, 2.5, 3.5)",1.4642748520961033,1.9041322400755698,0.09586775992442931,0.40413224007557025,1.4041322400755702,3,1,history and drift,0
"(1.0, 3.0, 4.5)","(4.0, 2.5, 3.5)","(3.0, 6.0, 2.0)","(2.0, 4.5, 2.5)","(2.5, 3.5, 5.0)","(1.0, 3.0, 4.5)",NA,NA,"(3.960856414722161, 1.960856414722161, 1.9608564147221612)","(4.0, 2.5, 3.5)",1.6313095971999203,2.1174307558335164,0.03914358527783879,0.539143585277839,1.5391435852778388,3,1,history and drift,0
"(1.0, 3.0, 4.5)","(4.0, 2.5, 3.5)","(3.0, 6.0, 2.0)","(2.0, 4.5, 2.5)","(2.5, 3.5, 5.0)","(1.0, 3.0, 4.5)",NA,NA,"(4.094161785183513, 2.0941617851835126, 2.0941617851835126)","(4.0, 2.5, 3.5)",1.4662715248659737,1.9058382148164874,0.09416178518351259,0.4058382148164874,1.4058382148164874,3,1,history and drift,0
"(1.0, 3.0, 4.5)","(4.0, 2.5, 3.5)","(3.0, 6.0, 2.0)","(2.0, 4.5, 2.5)","(2.5, 3.5, 5.0)","(1.0, 3.0, 4.5)",NA,NA,"(3.702169308481377, 1.7021693084813772, 1.702169308481377)","(4.0, 2.5, 3.5)",1.989329567594539,2.8934920745558692,0.29783069151862307,0.7978306915186228,1.797830691518623,3,1,history and drift,0
"(1.0, 3.0, 4.5)","(4.0, 2.5, 3.5)","(3.0, 6.0, 2.0)","(2.0, 4.5, 2.5)","(2.5, 3.5, 5.0)","(1.0, 3.0, 4.5)",NA,NA,"(4.001934866507198, 2.001934866507198, 2.001934866507198)","(4.0, 2.5, 3.5)",1.5786930560107022,1.9980651334928021,0.0019348665071978743,0.4980651334928021,1.4980651334928021,3,1,history and drift,0
"(1.0, 3.0, 4.5)","(4.0, 2.5, 3.5)","(3.0, 6.0, 2.0)","(2.0, 4.5, 2.5)","(2.5, 3.5, 5.0)","(1.0, 3.0, 4.5)",NA,NA,"(4.2466993869439, 2.2466993869438996, 2.2466993869438996)","(4.0, 2.5, 3.5)",1.3022227976732281,1.7533006130561004,0.2466993869438996,0.2533006130561004,1.2533006130561004,3,1,history and drift,0
